time,haccel_trapz_int1,haccel_trapz_int2,haccel_peak_int3,haccel_peak_int4,vaccel_trapz_int1,vaccel_trapz_int2,vaccel_peak_int3,vaccel_peak_int4
20050,3.181225402608786e-05,2.6977209630487464e-05,0.07200000000000001,0.40800000000000003,2.179979712605047e-05,4.501466298144874e-05,0.22,0.368
20060,2.972132236776344e-05,2.5917693715138454e-05,0.07200000000000001,0.396,1.964673159770324e-05,4.598723986124218e-05,0.192,0.36
20070,2.8442592076515867e-05,2.838932851271081e-05,0.07200000000000001,0.40800000000000003,2.2205245901656657e-05,4.6608972192502566e-05,0.22,0.368
20080,3.24017566505605e-05,2.548783304071173e-05,0.07200000000000001,0.404,2.0533126852210984e-05,4.422121091749691e-05,0.212,0.36
20090,2.8475568350448506e-05,2.8941150252186194e-05,0.07200000000000001,0.41600000000000004,2.1903341948728515e-05,4.5185150151962893e-05,0.22,0.36
20100,2.778914781807574e-05,2.776549251451024e-05,0.07200000000000001,0.392,2.231597520744053e-05,4.6533153013297043e-05,0.22,0.364
20110,2.81255768074953e-05,2.58645250154026e-05,0.076,0.392,2.0177853930986225e-05,4.6655220021558596e-05,0.184,0.36
20120,3.141066806240497e-05,2.5565272656122974e-05,0.07200000000000001,0.392,2.2306133233931123e-05,4.738470619698473e-05,0.22,0.36
20130,3.053889141439595e-05,2.72608477014928e-05,0.07200000000000001,0.41200000000000003,1.9284976216562916e-05,4.8186683658178235e-05,0.192,0.36
20140,3.116931130521807e-05,2.5674559815824778e-05,0.08,0.40800000000000003,1.968714918916742e-05,4.444749015546231e-05,0.188,0.368
20150,3.0582332397471763e-05,2.6101117642035388e-05,0.07200000000000001,0.352,2.027212247509892e-05,4.64709015804174e-05,0.228,0.384
20160,2.6454504913163903e-05,2.4841613293945903e-05,0.07200000000000001,0.40800000000000003,2.0235972208798904e-05,4.564228442762658e-05,0.196,0.368
20170,2.9684042846876298e-05,2.321355030420241e-05,0.07200000000000001,0.41200000000000003,1.989733561224919e-05,4.357638131462387e-05,0.22,0.364
20180,2.8425493041049597e-05,2.5832296665876096e-05,0.07200000000000001,0.396,2.3349780528852105e-05,4.473454184858911e-05,0.224,0.36
20190,3.378162938866998e-05,2.5450643228864346e-05,0.14,0.4,2.0525587971907593e-05,4.3356312462170256e-05,0.2,0.376
20200,2.8026862404312445e-05,2.4763760787126073e-05,0.076,0.392,2.1013539442600124e-05,4.5748709708524e-05,0.2,0.388
20210,3.0230887201429348e-05,2.6605401839391752e-05,0.07200000000000001,0.352,1.9882298912513292e-05,4.467826964835782e-05,0.22,0.36
20220,2.837766419904344e-05,2.942974066724913e-05,0.07200000000000001,0.41600000000000004,2.0020366422552244e-05,4.559087915539421e-05,0.20800000000000002,0.36
20230,3.235974763237633e-05,2.6017047686302913e-05,0.07200000000000001,0.41600000000000004,2.0996025482343964e-05,4.5727282621524475e-05,0.188,0.4
20240,2.810347859913224e-05,2.749988721043657e-05,0.07200000000000001,0.384,2.1627780324675442e-05,4.923187777561513e-05,0.192,0.36
20250,3.058286054349049e-05,2.4947890812215724e-05,0.07200000000000001,0.404,2.0125152233198274e-05,4.370478432529943e-05,0.224,0.36
20260,3.1369770722281695e-05,2.5442645960859456e-05,0.07200000000000001,0.396,2.0795761762450827e-05,4.536355596839671e-05,0.192,0.396
20270,3.0418487655875464e-05,2.5990301629697426e-05,0.076,0.404,2.0488683632715444e-05,4.627928066143168e-05,0.212,0.368
20280,2.9191029085168206e-05,2.9282088178470973e-05,0.07200000000000001,0.4,2.2086322216095695e-05,4.781552863651844e-05,0.188,0.4
20290,3.0000194677483075e-05,2.7315319535025184e-05,0.07200000000000001,0.41200000000000003,2.0523521627241035e-05,4.5941310193228525e-05,0.188,0.36
20300,2.7686239810447937e-05,2.767225067415807e-05,0.136,0.40800000000000003,2.184282299884686e-05,4.749757686786559e-05,0.212,0.36
20310,2.9682281001760046e-05,2.6280112026426505e-05,0.07200000000000001,0.392,1.9889991110425456e-05,4.704867532826745e-05,0.224,0.392
20320,3.105407029224185e-05,2.6817968589683506e-05,0.07200000000000001,0.392,2.0175578455339085e-05,4.567894698690573e-05,0.2,0.36
20330,3.108935025252159e-05,2.6335118705497815e-05,0.07200000000000001,0.41600000000000004,2.1461486811234292e-05,4.535940827127391e-05,0.188,0.36
20340,3.204549946245321e-05,2.454915751659262e-05,0.076,0.4,2.0382543151626935e-05,4.514178336419753e-05,0.192,0.36
20350,2.9917797937382355e-05,2.4438151661718383e-05,0.088,0.404,2.069362695391638e-05,4.342541882474786e-05,0.224,0.36
20360,2.796575656165046e-05,2.6799570782624563e-05,0.07200000000000001,0.41200000000000003,2.140159409914549e-05,4.647164029324244e-05,0.188,0.36
20370,2.8853849853014578e-05,2.569747067687472e-05,0.07200000000000001,0.392,1.988748047363221e-05,4.751593388046574e-05,0.188,0.364
20380,2.8022071893515274e-05,2.4876635889715135e-05,0.07200000000000001,0.41200000000000003,2.160642245828218e-05,4.733267655497724e-05,0.224,0.36
20390,2.843955048525239e-05,2.4359867908043728e-05,0.07200000000000001,0.376,2.2004456092722788e-05,4.736126012873424e-05,0.224,0.36
20400,2.9415762238903332e-05,2.5343295126896918e-05,0.07200000000000001,0.392,2.0274759169365782e-05,4.3173366607355125e-05,0.192,0.368
20410,3.102916181690542e-05,2.3390808810608096e-05,0.07200000000000001,0.41200000000000003,2.055720303736252e-05,4.335603996492155e-05,0.22,0.36
20420,3.085778072950951e-05,2.484732906873564e-05,0.07200000000000001,0.388,2.089874706154197e-05,4.841016031826968e-05,0.188,0.364
20430,2.7542145874607995e-05,2.6205453015073436e-05,0.07200000000000001,0.4,2.0235213339489837e-05,4.748947954882134e-05,0.22,0.36
20440,2.8842553301361043e-05,2.6813325518822196e-05,0.12,0.4,2.0903734071062846e-05,4.736773672317021e-05,0.22,0.36
20450,2.7176189925490555e-05,2.4274616562714487e-05,0.07200000000000001,0.396,2.1375632961055583e-05,4.852035417580652e-05,0.224,0.36
20460,2.9862248601198085e-05,2.5879935539792276e-05,0.07200000000000001,0.40800000000000003,2.0082008649779137e-05,4.676906187094604e-05,0.196,0.364
20470,3.602800591440704e-05,1.9464341187329137e-05,0.132,0.4,2.25242403137689e-05,3.9590783125131616e-05,0.192,0.36
20480,4.207516295288352e-05,2.133898600436538e-05,0.132,0.396,2.2045879415471776e-05,4.165519040551685e-05,0.192,0.392
20490,2.8964863278959896e-05,2.236716205827903e-05,0.07200000000000001,0.356,1.5756866505824615e-05,5.232673567683192e-05,0.22,0.36
20500,2.7917678579789545e-05,2.2182799495531294e-05,0.076,0.36,1.5112325734746532e-05,4.3088785770872893e-05,0.224,0.36
20510,2.506277423915832e-05,2.3406814192166723e-05,0.076,0.34800000000000003,1.9281638389562452e-05,4.1913682758314556e-05,0.192,0.36
20520,2.896156849753146e-05,2.2158354759033172e-05,0.07200000000000001,0.4,2.0332672530222357e-05,4.4932377461566394e-05,0.192,0.368
20530,2.8463406797665217e-05,2.52098030438018e-05,0.07200000000000001,0.388,2.1650948006148955e-05,4.59045519067539e-05,0.192,0.368
20540,2.917923505110107e-05,2.48295338529304e-05,0.076,0.41200000000000003,2.2755836152642508e-05,4.7807961561864256e-05,0.192,0.36
20550,2.816309930784351e-05,2.537294935608646e-05,0.07200000000000001,0.388,2.1197887303339683e-05,4.58308385348164e-05,0.196,0.36
20560,2.8568999607522666e-05,2.4020978296821797e-05,0.07200000000000001,0.388,2.0452642191472444e-05,4.659822575032841e-05,0.188,0.36
20570,2.9330995938555803e-05,2.3609893774012866e-05,0.07200000000000001,0.41200000000000003,2.183343012137162e-05,4.4647063085755323e-05,0.192,0.36
20580,2.7584283572862355e-05,2.4261478837191205e-05,0.07200000000000001,0.41200000000000003,2.1831297966896523e-05,4.546588337129777e-05,0.228,0.396
20590,2.6678337042014684e-05,2.5260869191766724e-05,0.07200000000000001,0.392,2.175735498611945e-05,4.598735572911396e-05,0.192,0.36
20600,2.710895174321012e-05,2.5549321932799838e-05,0.07200000000000001,0.41200000000000003,2.0377979664708156e-05,4.840132678494548e-05,0.22,0.368
20610,3.0456316055397126e-05,2.3540608738367593e-05,0.07200000000000001,0.388,2.0236665820029252e-05,4.498806314224724e-05,0.224,0.364
20620,2.9007567675806368e-05,2.5444046092838787e-05,0.07200000000000001,0.384,2.1223574832821788e-05,4.650422813438801e-05,0.192,0.36
20630,3.220557435519542e-05,2.481953711126511e-05,0.076,0.40800000000000003,2.035539948816733e-05,4.346813488700083e-05,0.192,0.36
20640,2.8119518761298048e-05,2.485558842181479e-05,0.07200000000000001,0.38,2.0949220037911664e-05,4.658939103007534e-05,0.212,0.368
20650,2.8211415229895872e-05,2.3910967634387093e-05,0.07200000000000001,0.384,1.9639040265217443e-05,4.67763541148417e-05,0.192,0.364
20660,2.8855859716227493e-05,2.5324125730467263e-05,0.07200000000000001,0.41600000000000004,1.9819824082861654e-05,4.336786084049816e-05,0.192,0.36
20670,3.348253644938462e-05,2.4574065065680578e-05,0.128,0.384,1.9646073484142438e-05,4.467071195582286e-05,0.2,0.36
20680,3.1456143827489874e-05,2.542214359178535e-05,0.07200000000000001,0.404,2.157878577237208e-05,4.672848828702154e-05,0.196,0.36
20690,3.104226102156876e-05,2.3874507073529882e-05,0.07200000000000001,0.396,1.9879543713951345e-05,4.6025091712056603e-05,0.188,0.368
20700,2.8402988363915992e-05,2.3761577508253514e-05,0.07200000000000001,0.41600000000000004,2.1644725051916067e-05,4.640156529510336e-05,0.192,0.36
20710,2.950925338981019e-05,2.673327279451271e-05,0.076,0.404,2.073417208630179e-05,4.5971919436020663e-05,0.224,0.368
20720,2.7969204937391716e-05,2.2504927378370433e-05,0.07200000000000001,0.38,2.047480264664213e-05,4.721118849448806e-05,0.224,0.36
20730,2.76950759084526e-05,2.4205777849718392e-05,0.132,0.396,2.0422587632693833e-05,4.326826093214242e-05,0.224,0.36
20740,2.813317551941094e-05,2.5267368171967862e-05,0.07200000000000001,0.41200000000000003,2.112143250461766e-05,4.458454129876729e-05,0.22,0.368
20750,2.9748359586942877e-05,2.2692406928229484e-05,0.076,0.392,2.1131462415658944e-05,4.6054017156418806e-05,0.196,0.36
20760,2.9797520019941922e-05,2.4102832106695255e-05,0.07200000000000001,0.396,2.0112389788013606e-05,4.2434376695981585e-05,0.22,0.36
20770,2.7759892839674585e-05,2.577692922871837e-05,0.07200000000000001,0.41600000000000004,2.108357939897889e-05,4.509658017582126e-05,0.224,0.36
20780,3.0283723032061816e-05,2.413686962973797e-05,0.07200000000000001,0.392,1.9350271434878645e-05,4.4655476584507114e-05,0.184,0.36
20790,2.9291990966888525e-05,2.4131837967605288e-05,0.07200000000000001,0.392,1.97979517344438e-05,4.8423289149047866e-05,0.196,0.36
20800,2.8476343871100387e-05,2.517435480063638e-05,0.07200000000000001,0.396,2.0404620512115103e-05,4.6082461046244405e-05,0.192,0.36
20810,3.0510517080088624e-05,2.3634702488038353e-05,0.076,0.41200000000000003,2.1305523672633567e-05,4.631307901314319e-05,0.196,0.368
20820,2.8455657697779672e-05,2.479245986666116e-05,0.076,0.396,2.194105398581627e-05,4.784784470397677e-05,0.228,0.36
20830,2.907044356552289e-05,2.3822235079587032e-05,0.07200000000000001,0.392,2.0912177173635103e-05,4.674453986278906e-05,0.196,0.396
20840,3.028447037610178e-05,2.4187204249916477e-05,0.07200000000000001,0.404,2.0008859600824375e-05,4.886233640006805e-05,0.224,0.364
20850,3.0800905792601653e-05,2.4052330974131277e-05,0.07200000000000001,0.384,2.0985996521424335e-05,4.578262472019319e-05,0.192,0.364
20860,3.218991031359023e-05,2.264765808369635e-05,0.076,0.392,1.9102470987331826e-05,4.723192266482975e-05,0.192,0.368
20870,2.797634441797307e-05,2.5794927278059666e-05,0.07200000000000001,0.376,2.031490302078857e-05,4.776548658185823e-05,0.196,0.4
20880,2.9891392467270175e-05,2.4138614218066025e-05,0.07200000000000001,0.404,2.221731635871019e-05,4.5989516254535475e-05,0.224,0.36
20890,3.049207420655657e-05,2.250726967120629e-05,0.07200000000000001,0.384,2.0903247042787946e-05,4.446566302691824e-05,0.192,0.368
20900,2.8017792472633193e-05,2.3898184350185617e-05,0.07200000000000001,0.392,2.0619562724868696e-05,4.5879839485432516e-05,0.224,0.368
20910,2.9796853374097475e-05,2.233979786959438e-05,0.076,0.384,1.9735190177673583e-05,4.5010458702037824e-05,0.216,0.36
20920,2.908233245538679e-05,2.201696604209638e-05,0.07200000000000001,0.372,2.207314111847591e-05,4.576422146068878e-05,0.192,0.40800000000000003
20930,2.6698642319686294e-05,2.3959887927996e-05,0.076,0.40800000000000003,2.0575268747336768e-05,4.6312859071214156e-05,0.196,0.36
20940,3.023934454722918e-05,2.4247100086824543e-05,0.076,0.404,2.0719794416878088e-05,4.560887702094538e-05,0.196,0.36
20950,2.656481768138652e-05,2.8222152707239986e-05,0.076,0.4,1.6522266889478374e-05,4.776127391769447e-05,0.196,0.36
20960,2.839456864690332e-05,2.5151980091963957e-05,0.07200000000000001,0.404,2.0683046680132682e-05,4.707353950214559e-05,0.192,0.368
20970,2.997031115541539e-05,2.4736089554640598e-05,0.08,0.384,1.9622305414185285e-05,4.70567492505423e-05,0.22,0.36
20980,3.1125903261104934e-05,2.330597019036935e-05,0.076,0.40800000000000003,1.9702344595336016e-05,4.5185659008863195e-05,0.224,0.36
20990,2.9217771405811412e-05,2.304059146510054e-05,0.07200000000000001,0.4,2.0388544945571685e-05,4.708312147698008e-05,0.228,0.36
21000,3.0907020492027164e-05,2.077064699991015e-05,0.076,0.40800000000000003,2.120561647460988e-05,4.332556571547629e-05,0.188,0.384
21010,3.0134670404180927e-05,2.3557940901218932e-05,0.07200000000000001,0.4,1.9019704643994557e-05,4.433669473478661e-05,0.196,0.364
21020,3.0150286459804e-05,2.0674588110906375e-05,0.07200000000000001,0.392,2.1480150171472826e-05,4.398881922208728e-05,0.228,0.36
21030,2.6946961606676755e-05,2.1342212279199996e-05,0.07200000000000001,0.41200000000000003,1.8753964464364202e-05,4.445632189266123e-05,0.192,0.40800000000000003
21040,3.056149814164044e-05,2.2168132485349438e-05,0.088,0.41600000000000004,1.989980727213457e-05,4.5412552432371696e-05,0.224,0.36
21050,3.0378702074614116e-05,2.2855077454332367e-05,0.076,0.41200000000000003,2.0424676464115836e-05,4.4143658433120906e-05,0.188,0.4
21060,3.440961306712667e-05,2.3671214025043203e-05,0.07200000000000001,0.368,2.1799276109987215e-05,4.579089385031155e-05,0.212,0.36
21070,3.531179995225724e-05,2.433906503456002e-05,0.07200000000000001,0.41600000000000004,2.2668716644495083e-05,4.5501839269946214e-05,0.224,0.372
21080,3.338474411579276e-05,2.4998695440499337e-05,0.07200000000000001,0.376,1.9385173651909744e-05,4.669933027196811e-05,0.196,0.392
21090,3.658516563286646e-05,2.252795845230964e-05,0.076,0.41600000000000004,1.9783261705428446e-05,4.605889478979064e-05,0.228,0.36
21100,3.1213874055919765e-05,2.4183964328706923e-05,0.07200000000000001,0.352,2.2876522747234574e-05,4.703603457149991e-05,0.216,0.376
21110,3.673443322104918e-05,2.1250613642783158e-05,0.168,0.368,1.9328238284899243e-05,4.377885416418679e-05,0.184,0.36
21120,3.170046599352656e-05,2.3977392422945587e-05,0.176,0.40800000000000003,2.2352412017074435e-05,4.696276490361151e-05,0.192,0.372
21130,3.887150467076772e-05,2.302287985166885e-05,0.176,0.384,2.0154312317123685e-05,4.602480831067569e-05,0.184,0.36
21140,2.9654092817374393e-05,2.3176000121141117e-05,0.07200000000000001,0.40800000000000003,2.043160111830164e-05,4.82407521106561e-05,0.196,0.364
21150,3.283678516579094e-05,2.2151532856286376e-05,0.07200000000000001,0.41600000000000004,2.1127790906331736e-05,4.5589768104692196e-05,0.184,0.376
21160,3.12501313734777e-05,2.388341602719053e-05,0.076,0.396,2.085861115381966e-05,4.568708223903246e-05,0.184,0.36
21170,3.0262027933868064e-05,2.2084728129701526e-05,0.076,0.388,2.0673281194831732e-05,4.622913968715216e-05,0.216,0.36
21180,3.176765569412867e-05,2.2096954966932788e-05,0.076,0.404,2.2394593602210784e-05,4.584812761599172e-05,0.188,0.36
21190,2.8683215327119087e-05,2.6795663507440946e-05,0.07200000000000001,0.388,2.0782255140812827e-05,4.898815103821206e-05,0.192,0.36
21200,2.782256749571453e-05,2.0342616123277054e-05,0.07200000000000001,0.392,1.9286189625224083e-05,4.471203174407535e-05,0.228,0.36
21210,2.703183239525966e-05,2.119286217265424e-05,0.076,0.40800000000000003,2.200731846128568e-05,4.682668682853125e-05,0.192,0.364
21220,2.7429048862046446e-05,2.620148588245229e-05,0.07200000000000001,0.41600000000000004,2.19235268471913e-05,4.783647788577025e-05,0.184,0.36
21230,2.7857125854890784e-05,2.6515846741066202e-05,0.07200000000000001,0.40800000000000003,2.1679971927730352e-05,5.225814367834229e-05,0.192,0.396
21240,3.1259985037086844e-05,2.4529616379909344e-05,0.07200000000000001,0.352,2.019148495628241e-05,5.099909923556893e-05,0.192,0.41200000000000003
21250,3.187417702347505e-05,2.4146792602149975e-05,0.076,0.388,1.899715084596491e-05,5.1008097167616574e-05,0.196,0.364
21260,3.1046218461217e-05,2.839376761122872e-05,0.07200000000000001,0.41600000000000004,1.675791875940364e-05,6.140411888427017e-05,0.20400000000000001,0.368
21270,3.260914319456623e-05,2.4613769374024447e-05,0.07200000000000001,0.40800000000000003,1.999340857712287e-05,4.6985339049875765e-05,0.184,0.368
21280,3.4413096342616194e-05,2.2758954355864526e-05,0.07200000000000001,0.41600000000000004,1.8463977795699215e-05,4.54822990808174e-05,0.2,0.36
21290,3.177360315094143e-05,2.6282546279901963e-05,0.07200000000000001,0.352,2.122893489486434e-05,5.19715188199177e-05,0.228,0.364
21300,3.3440139646681824e-05,2.7291509199136842e-05,0.076,0.404,2.0413922467766926e-05,4.9935223465250396e-05,0.192,0.364
21310,3.110323760206813e-05,2.3842867801275267e-05,0.07200000000000001,0.352,1.9205272098280237e-05,4.881842034844751e-05,0.184,0.404
21320,3.404804370743718e-05,2.4322061610856064e-05,0.07200000000000001,0.404,2.016800272029811e-05,4.653141546784732e-05,0.184,0.404
21330,3.599839524185554e-05,2.586801478831443e-05,0.076,0.41600000000000004,1.890747115825757e-05,4.60852514036625e-05,0.192,0.404
21340,3.097325678261731e-05,2.6023163089908804e-05,0.07200000000000001,0.4,2.0039190887809678e-05,4.922898712469356e-05,0.196,0.364
21350,3.4106795681532464e-05,2.61931608463433e-05,0.07200000000000001,0.41200000000000003,1.9926643699288315e-05,4.770489284920447e-05,0.184,0.404
21360,3.13179268073984e-05,2.4258173095031547e-05,0.07200000000000001,0.40800000000000003,2.0285956852572358e-05,4.724943276929166e-05,0.192,0.368
21370,3.350930375795658e-05,2.4668647113242018e-05,0.07200000000000001,0.34800000000000003,1.9677961895505665e-05,4.8392628102624416e-05,0.184,0.36
21380,3.32431709030866e-05,2.513082141101455e-05,0.07200000000000001,0.34800000000000003,1.9290876967209206e-05,4.709680298318492e-05,0.188,0.368
21390,3.2406688703154904e-05,2.8349320121481958e-05,0.07200000000000001,0.41600000000000004,2.0948507268981814e-05,4.749380290554251e-05,0.188,0.372
21400,3.1845008114870095e-05,2.6378928213707848e-05,0.07200000000000001,0.404,1.8984429207464895e-05,4.876651039386358e-05,0.188,0.36
21410,3.337142171257403e-05,2.6405645108601746e-05,0.07200000000000001,0.41200000000000003,2.031108294335874e-05,4.710711522860077e-05,0.188,0.364
21420,3.345750150084917e-05,2.813956285924153e-05,0.07200000000000001,0.41600000000000004,1.9950929224337172e-05,4.747019492117197e-05,0.192,0.36
21430,3.157816005464003e-05,2.8044977656977538e-05,0.07200000000000001,0.388,1.944274726412135e-05,4.651374935005265e-05,0.184,0.36
21440,3.3437886952401795e-05,2.9081279357326898e-05,0.07200000000000001,0.392,1.8607239876265877e-05,4.721693055249463e-05,0.192,0.36
